2743	0.764526
2915	0.009264
2720	0.014592
2951	0.03028
2874	0.006688
2918	0.002209
2817	0.038524
2881	0.010857
2852	0.01089
2925	0.014439
2809	0.000684
2868	0.005108
2974	0.000997
2865	0.003051
2795	0.004939
2936	0.009088
2877	0.008375
2823	0.000426
2921	0.00237
2877	0.000663
2950	0.002859
2898	0.006468
2841	0.001089
2915	0.007848
2833	0.007548
2947	0.005689
2888	0.008478
2866	0.005186
2993	3.1e-05
2820	0.007183
2887	3.1e-05
2807	0.002305
2848	0.007988
2937	0.002856
2837	0.00506
2866	0.002679
2884	0.003958
2943	0.007356
2807	0.004422
2868	0.002044
2945	0.006328
2910	0.004895
2889	0.007805
2875	0.002001
2925	0.00059
2807	0.005728
2914	0.009814
2939	0.003593
2920	3.1e-05
2853	2.6e-05
2911	0.000387
2884	0.000941
2870	0.003086
1149	2.1e-05
2957	3.2e-05
2896	0.000868
2838	3.1e-05
2839	0.00051
2902	3.5e-05
2923	0.002294
2856	0.007451
2826	3e-05
2908	0.003062
2922	0.005183
2851	3.1e-05
2847	0.000163
2876	3e-05
2824	0.001024
2834	0.004685
2868	0.001518
2981	0.005648
2919	0.004381
2882	0.001589
2882	0.002073
2935	0.001807
2925	0.00043
2937	0.004112
2904	0.006969
2934	0.003942
2840	0.006392
2786	0.002685
2820	0.003886
2786	0.002836
2925	0.002662
2900	0.011828
2936	0.003546
2848	0.001665
2731	3.1e-05
2899	3e-05
2919	0.001985
2795	0.005095
2852	2.8e-05
2920	0.000393
2900	0.001248
2922	0.000492
2919	0.002979
2901	0.001278
2902	3.2e-05
2887	0.007049
2868	3.3e-05
2905	0.001689
2948	3.1e-05
2940	0.000332
2853	2.9e-05
2937	3.4e-05
2958	0.006939
2986	0.003745
2875	0.001809
2900	3.4e-05
2815	0.00533
2827	2.9e-05
2898	3.1e-05
2799	3e-05
2938	0.009178
2870	0.001297
2855	0.010132
2889	3e-05
2806	0.003082
2864	3.1e-05
2842	0.000489
2835	3.3e-05
2815	2.9e-05
2854	0.008682
2950	3e-05
2862	0.00189
2968	3.1e-05
1780	0.003188
2880	0.006844
2836	0.001236
2802	0.004042
2814	2.8e-05
2858	2.9e-05
2876	3.2e-05
2957	3.2e-05
2866	0.002385
2871	2.9e-05
2837	0.005485
2911	0.000199
2942	0.001906
2822	0.006448
2854	3e-05
2853	2.8e-05
3013	3.1e-05
2890	3e-05
2850	3.1e-05
2771	0.001564
2867	2.6e-05
2906	0.003556
2907	3.2e-05
2675	0.003706
2885	7.7e-05
2812	2.8e-05
2833	2.9e-05
2841	0.000236
2818	0.002473
2798	2.9e-05
2864	3.1e-05
2918	3e-05
2786	0.010761
2855	0.001241
2900	3.1e-05
2924	0.003213
2837	3.1e-05
2839	3.2e-05
2978	2.9e-05
2824	3.2e-05
2920	0.001213
2833	0.000666
2898	0.000121
2862	0.001476
2884	0.002781
2881	9.8e-05
2829	2.8e-05
2835	3.1e-05
2898	3.2e-05
2847	3.5e-05
2958	0.00095
2792	3.2e-05
2907	0.00252
2939	3.3e-05
2848	3.5e-05
2902	2.6e-05
2853	0.006594
2832	0.002012
2875	3.3e-05
2826	0.00064
2941	0.000991
2967	4.4e-05
2837	0.000241
2909	3e-05
2941	0.002658
2889	3.3e-05
2853	3.2e-05
2925	3e-05
2909	3.1e-05
2870	3.1e-05
2766	0.00119
2962	3.9e-05
2944	3.1e-05
2935	2.9e-05
2878	0.000449
2780	3.4e-05
2766	3.4e-05
2870	3.2e-05
2917	2.8e-05
2923	0.000796
2830	3e-05
2854	0.005077
2874	2.7e-05
2889	4e-05
2924	2.9e-05
2885	3.1e-05
2868	0.00233
2900	3.3e-05
2867	3.3e-05
2863	0.000319
2878	3.3e-05
2907	0.000779
2944	0.000313
2843	0.000574
2867	2.9e-05
2851	3.1e-05
2996	0.000801
2839	3.2e-05
2873	2.6e-05
2877	2.5e-05
2936	3.2e-05
2866	3.1e-05
2838	3.2e-05
2922	7.9e-05
2919	3.4e-05
2875	0.000123
2839	3.1e-05
2891	0.001317
2909	3.5e-05
2840	3e-05
2987	2.9e-05
2917	0.000283
2846	3.1e-05
2870	0.00582
2920	3.4e-05
2992	2.8e-05
2796	3.9e-05
2963	3.3e-05
2988	3.1e-05
2811	0.003491
2959	3.1e-05
2881	3e-05
2859	2.9e-05
2789	0.005098
2987	3.3e-05
2865	3e-05
2922	3.3e-05
2891	3.5e-05
2923	3.2e-05
2954	3.9e-05
2928	3.4e-05
2911	3.1e-05
2844	2.8e-05
2903	2.9e-05
2874	3.1e-05
2887	2.9e-05
2930	3.1e-05
2857	3e-05
2923	3e-05
2873	2.8e-05
2854	0.00062
2931	3.1e-05
2838	3.1e-05
2794	3e-05
2842	0.001636
2830	3.2e-05
2924	3e-05
2907	3.1e-05
2762	3.2e-05
2851	2.9e-05
2913	3e-05
2892	3e-05
2929	3.1e-05
2894	0.00122
2885	3e-05
2934	2.8e-05
2846	2.8e-05
2798	3.4e-05
2834	3.2e-05
2857	0.000398
2835	3e-05
2891	0.001457
2892	4e-05
2834	3.2e-05
2881	0.00021
2865	3e-05
1957	2.5e-05
2934	0.001618
2869	2.9e-05
2937	3e-05
2872	2.7e-05
2821	0.000677
2947	2.9e-05
2838	3.3e-05
2872	3.4e-05
2864	0.000543
2935	0.002152
1767	0.00063
2824	2.8e-05
2868	2.9e-05
2838	2.9e-05
2826	3.2e-05
2852	2.9e-05
2815	2.8e-05
2846	2.8e-05
2975	2.9e-05
2885	3e-05
2906	2.9e-05
2793	3e-05
2947	3.1e-05
3000	3.2e-05
2992	3.5e-05
2928	2.8e-05
2918	0.004154
2871	0.000477
2832	2.9e-05
2906	0.001701
2947	0.00057
2852	3e-05
2971	3.4e-05
2834	3e-05
2911	2.9e-05
2890	2.9e-05
2897	3e-05
2791	0.002028
2962	3.1e-05
2768	3e-05
2954	3.1e-05
2897	3e-05
2961	3.4e-05
2870	0.001198
2817	3.1e-05
2264	2.4e-05
2939	3e-05
2840	0.000338
2869	3.1e-05
2933	3.4e-05
2805	3e-05
3011	3.6e-05
2850	1.9e-05
2890	2.8e-05
2983	3e-05
2883	0.000155
2912	3.1e-05
2700	2.9e-05
2869	2.9e-05
2843	3e-05
2868	3.3e-05
2913	6.3e-05
2836	3e-05
2877	3.1e-05
2879	2.9e-05
2846	4.1e-05
2917	2.5e-05
2751	0.000431
2956	3.1e-05
2949	3.2e-05
2950	2.7e-05
2776	2.8e-05
2992	3.4e-05
2896	2.7e-05
2947	3.4e-05
2913	2.9e-05
2871	2.8e-05
2960	3.3e-05
2928	0.000344
2947	2.9e-05
3038	3.1e-05
2798	2.9e-05
2946	3.3e-05
2772	2.7e-05
2954	3e-05
